Cluster_ID;Descricao_Item;Preco_Pago;Preco_Referencia;Teto_Estatistico;Perc_Excesso;ano;unidade_gestora
16;aquisicao urgente de materiais necessarios a impermeabilizacao das janelas do anexo 2;360.00;66.02;330.00;9.09;2019;pgr
16;para execucao de servicos de pintura;360.00;66.02;330.00;9.09;2021;prrj
12;aquisicao de espuma para substituicao nos aparelhos de ar condicionado da prrj;202.40;31.00;185.55;9.08;2019;prrj
16;garrafa termica para atender a copa do 6 pavimento em razao das existentes nao estarem mantendo o cafe aquecido e tb em razao das inumeras reunioes que ocorrem no andar;359.60;66.02;330.00;8.97;2018;
15;"lencol de borracha para forrar o piso onde sera instalado 2 aparelhos de ar condicionado
desengripante para uso nas portas fechaduras e afins";291.80;63.63;268.50;8.68;2018;
13;servicos graficos especificos para confeccao de placas de sinalizacao;250.00;40.00;230.50;8.46;2019;prrj
13;130 copias a3 digital color 49 copias a3 digital pb;250.00;40.00;230.50;8.46;2016;
3;compras realizadas para atender ao treinamento da area fim  curso de ciberseguranca para membros do mpf de todo o brasil;433.06;74.90;399.45;8.41;2019;prmg
17;conserto de ar split do rack de informatica;450.00;90.00;415.15;8.39;2021;prrj
17;servicos tecnicos de ativacao na central telefonica e configuracao do pabx rotas feixes categorias e ramais ddr;450.00;90.00;415.15;8.39;2016;
17;manutencao corretiva de motor gerador;450.00;90.00;415.15;8.39;2021;prrr
13;aquisicao de lonas plasticas tendo em vista a necessidade de protecao de bens desta prmipatinga;249.80;40.00;230.50;8.37;2021;prmg
3;servico de confeccao de adesivos para a campanha de descarte de lixo;432.00;74.90;399.45;8.15;2019;prrj
18;aquisicao de ferramentas indispensaveis a manutencao predial da prmipatinga;247.20;48.00;228.78;8.05;2021;prmg
1;passagem do servidor cesar augusto de ida ao municipio de bagre no barco bom jesus;145.00;11.60;134.35;7.93;2018;
1;passagem do servidor cesar augusto de volta em 21092018 do municipio de bagre para belempa no barco bom jesus;145.00;11.60;134.35;7.93;2018;
1;passagem do servidor francisco silveira de volta em 21092018 do municipio de bagre para belempa no barco bom jesus;145.00;11.60;134.35;7.93;2018;
1;passagem do servidor francisco silveira de ida para o municipio de bagre no barco bom jesus;145.00;11.60;134.35;7.93;2018;
17;cabos hdmi para uso no auditorio e na sala de reunioes do 5 andar;448.00;90.00;415.15;7.91;2018;
19;aquisicao emergencial de lampadas tubulares de led para as salas e corredor da prmmacae;332.88;71.00;308.73;7.82;2021;prrj
12;compra de laminas de pvc para persianas  09 unidades;200.00;31.00;185.55;7.79;2016;
5;itens em falta ou prestes a acabar necessarios para o atendimento odontologico;369.30;75.55;343.00;7.67;2019;prrj
15;cadeados para fechar portas de reservatorios;289.00;63.63;268.50;7.64;2019;prrs
16;para atender ao predio da prrj;355.00;66.02;330.00;7.58;2018;
18;reposicao e troca de material predial;246.05;48.00;228.78;7.55;2018;
16;reparo nos banheiros masculinos da prr1 material inexistente no almoxarifado;354.41;66.02;330.00;7.40;2021;prr1 regiao
14;no risk tapete proteor para piso;413.00;69.98;384.90;7.30;2016;
12;rejunte flex 10;199.00;31.00;185.55;7.25;2016;
12;aquisicao de tomada de sobrestar para uso na prm;199.00;31.00;185.55;7.25;2017;
10;fechaduras ganchos e batentes de silicone;194.80;34.55;181.78;7.16;2016;
18;carregador de pilhas para uso em evento no auditorio;245.10;48.00;228.78;7.14;2018;
17;aquisicao de materiais necessarios para conclusao da instalacao dos aparelhos de ar condicionado do 11 pavimento;444.00;90.00;415.15;6.95;2018;
4;o presente servico tem carater de urgencia e nao foi possivel haver planejamento pois tratase de lampadas queimadas;379.00;67.26;355.00;6.76;2019;prrs
12;aquisicao de regua de tomada de 12 posicoes para a ci pois nao havia o item no almoxarifado;198.00;31.00;185.55;6.71;2018;
8;aquisicao de caixa de arquivo morto;265.00;50.00;248.54;6.62;2020;prrj
15;aquisicao de porta da assessoria do gabinete para instalacao de fechadura biometrica;286.00;63.63;268.50;6.52;2019;prpb
16;aquisicao de sensor de barreira para ed da sede da prac;350.00;66.02;330.00;6.06;2018;
16;servico de reparo em bomba centrifuga da prm;350.00;66.02;330.00;6.06;2018;
16;servicos de conserto de refrigerador electrolux dfn42;350.00;66.02;330.00;6.06;2021;prrj
16;manutencao corretiva de janela de dois gabinetesa prm marilia nao dispoe de contrato de manutencao predial;350.00;66.02;330.00;6.06;2019;prsp
15;necessidade de pilhas aa para fechadura biometrica  nao possui estoque;284.42;63.63;268.50;5.93;2019;prba
17;aquisicao de 01 valvula de retencao vertical dn 4 necessaria par d instalacao do sistema de bombeamento da rede de aguas pluviais da pgr;439.00;90.00;415.15;5.74;2021;pgr
1;p adequacao da galeria de visitas de procuradores gerais da republica;142.00;11.60;134.35;5.69;2019;prsc
4;despesa de pequeno vulto nao passivel de planejamento;375.00;67.26;355.00;5.63;2018;
4;despesas eventual de pequena monta sem cobertura contratual;375.00;67.26;355.00;5.63;2017;
14;p pintura de sala na prsc;405.44;69.98;384.90;5.34;2019;prsc
16;aquisicao de 01 valvula solenoide necessaria ao sistema de irrigacao da pgr devido a falhas no sistema;347.45;66.02;330.00;5.29;2019;pgr
3;locacao de 04 pecas escoramento com 46 m durante 300 dias;420.00;74.90;399.45;5.14;2016;
12;aquisicao de envelope saco 24x34 para atender a demanda deste orgao;195.00;31.00;185.55;5.09;2017;
13;compra de borrachas e carimbos;242.00;40.00;230.50;4.99;2019;prmt
6;o servidor jodeilson estava de licenca;415.58;82.80;396.03;4.94;2020;prr5 regiao
18;foi efetuada a compra de button para vigia bastao;240.00;48.00;228.78;4.91;2019;prrs
17;campanha de economia de energia;435.40;90.00;415.15;4.88;2021;prr4 regiao
12;kit para instalacao hidraulica de dois bebedouros cano cola curvas adaptadores sifao fiacao eletrica caixa de tomada etc instalacao sera feita pelo zelador trena de 5 metros com trava uso para o zelador;194.50;31.00;185.55;4.82;2020;prmg
2;material solicitado devido a pandemia por covid19;400.00;93.80;381.85;4.75;2020;prr3 regiao
12;mini sanduiche leite integral tareco e bolinho de goma;194.36;31.00;185.55;4.75;2016;
0;abastecimento do veiculo oficial placa iwm0841 s10por necessidade do servico;440.73;90.00;421.55;4.55;2021;prr4 regiao
15;extensao do vidro da recepcao e da sala de atendimento para prevencao ao contato com publico externo do covid19;280.50;63.63;268.50;4.47;2020;prmg
13;foi necessaria a compra de identificador de chaves;240.80;40.00;230.50;4.47;2019;prrs
15;o em vista a extincao da prestacao do servico de vigilanciaarmada  24  horas  e  novas  orientacoes  da  procuradoria  da  republica  no  estado  do  rs  prrs determinando a instalacao de servicos de monitoramento e sistema de alarme para opredio  sede  da  prmsanta  mariasantiagors  foi  necessario  confeccionar  copias  docontrole remoto que da acesso a garagem do predio essas copias do controle remoto seraoentregues  somente  aos  servidores  com  acesso  autorizado  pela  coordenacao  da  prm  aopredio sede da prmsanta mariasantiagors em caso de necessidade;280.00;63.63;268.50;4.28;2019;prrs
15;por motivos de seguranca para evitar acidentes houve a necessidade de instalar espelho convexo na entrada do estacionamento para visualizar os veiculos que trafegarem na direcao contraria;280.00;63.63;268.50;4.28;2018;
1;cartao sd sandisk 64gb material solicitado pela assessoria de comunicacao  asscom da prr 5 regiao para entrevista realizada na procuradoriageral da republica  pgr;140.00;11.60;134.35;4.21;2016;
1;vistoria tecnica e programacao de pabx servico solicitado pelo servidor frederico antonio simoes de souza durante sua visita para instalacao de novo link de telefonia;140.00;11.60;134.35;4.21;2016;
1;compra de passagem para o servidor volnei martins figueiredo no trecho de brevesbelem em virtude de retorno de diligencia realizada na zona rural do municipio de anajas no para;140.00;11.60;134.35;4.21;2020;prpa
1;vistoria tecnica e programacao de pabx;140.00;11.60;134.35;4.21;2016;
1;compra de passagem para o servidor savio cosme vasconcelos barros no trecho de brevesbelem em virtude de retorno de diligencia realizada na zona rural do municipio de anajas no para;140.00;11.60;134.35;4.21;2020;prpa
1;aq cartao micro sd 64 gb ultra;140.00;11.60;134.35;4.21;2016;
1;compra de passagem para o servidor cesar augusto souza no trecho de brevesbelem em virtude de retorno de diligencia realizada na zona rural do municipio de anajas no para;140.00;11.60;134.35;4.21;2020;prpa
1;compra de passagem para o servidor elias araujo cunha no trecho de brevesbelem em virtude de retorno de diligencia realizada na zona rural do municipio de anajas no para;140.00;11.60;134.35;4.21;2020;prpa
6;atender a pequenas demandas de servicos em beneficio da prpi;412.50;82.80;396.03;4.16;2019;prpi
13;necessidade de trocas de fechaduras  e confeccao de chaves para gabinete de procurador banheiros e armarios da prm angra dos reis visando maior seguranca nas dependencias da prm;240.00;40.00;230.50;4.12;2019;prrj
13;itens que a ctic necessita;240.00;40.00;230.50;4.12;2020;prr1 regiao
13;aquisicao de 20 controles remotos sem codificacao  para uso em portoes e cancelas;240.00;40.00;230.50;4.12;2018;
13;aquisicao de material de consumo para uso na prm blumenau;239.70;40.00;230.50;3.99;2021;prsc
14;molduras p quadro calendario de atividades;400.00;69.98;384.90;3.92;2019;prr4 regiao
14;pedido de cabo pra destravamento dos radios de seguranca da prrn;400.00;69.98;384.90;3.92;2021;prrn
15;aquisicao de placa para motor do portao de acesso a prma;278.90;63.63;268.50;3.87;2018;
3;autorizado pelo coordenador de administracao com anuencia do secretario estadual;414.50;74.90;399.45;3.77;2021;prro
9;aquisicao urgente de 01 mangueira flexivel para a ducha instalada no materninho para banhos das criancas;212.32;42.00;204.85;3.65;2019;pgr
17;manutencao de ar condicionado emergencial da prmgvs;430.00;90.00;415.15;3.58;2019;prmg
7;compra de materiais para reparo na prm picos;302.80;80.00;292.50;3.52;2017;
9;dobradica superior 3 e inferior 2;211.58;42.00;204.85;3.29;2016;
5;"66 pacotes de areia lavada fina 20 kg  cartefix
07 pacotes de filito para argamassa  17 kg aditivado
02 ferros para construcao 042 mm";354.11;75.55;343.00;3.24;2016;
16;aquisicao de duas torneiras pressmatic compact de mesa para uso no banheiro masculino do 8 andar do predio sede da prpr;340.00;66.02;330.00;3.03;2017;
8;aquisicao de dois pacotes de massa pronta  com 20kg cada dois niple paralelo crosca na medida de 114 uma valvula de descarga hidra max todos para serem utilizados no reparo do wc da ft  lj;255.88;50.00;248.54;2.95;2018;
9;para alocacao das bombas dosadoras de cloro na linha do sistema de aproveitamento de agua da chuva;210.90;42.00;204.85;2.95;2019;prr4 regiao
3;aquisicao de 3 molduras para exposicao de certificados e cedulas de rupias indonesias na sede da prsc;410.00;74.90;399.45;2.64;2019;prsc
8;compra de tinta acrilica fosca 16l metalex  01 unidade;254.93;50.00;248.54;2.57;2016;
7;necessidade de troca de gas do aparelho de ar condicionado instalado na sala da assessoria do dr daniel de jesus equipamento de patrimonio n 25016113;300.00;80.00;292.50;2.56;2017;
7;reparo de pequeno vulto de aparelho de ar condicionado localizado na recepcao da unidade consistente no conserto das flanges e reposicao de gas nao sendo possivel o seu planejamento;300.00;80.00;292.50;2.56;2019;prsp
6;produtos para copa;405.84;82.80;396.03;2.48;2019;prmt
7;servico de recarga dos extintores da procuradoria para a manutencao da seguranca predial;299.71;80.00;292.50;2.46;2021;prro
16;para serem utilizados na iluminacao dos mastros de bandeira instalados em frente a sede da prmcampos visto que a lei determina que a bandeira nacional deve ser iluminada durante a noite;338.00;66.02;330.00;2.42;2018;
12;50 metros de tubo espiral 12 material utilizado para acabamento da fiacao;190.00;31.00;185.55;2.40;2016;
11;02 fita brother  tze231 protulo pt;184.30;33.80;180.00;2.39;2016;
9;reparo valvula sanitarialampada dicroica;209.65;42.00;204.85;2.34;2021;prsc
12;kit 4 rodizios de nylon;189.90;31.00;185.55;2.34;2016;
7;aquisicao de materiais de consumo diversos para abastecimento da prm blumenau;299.20;80.00;292.50;2.29;2020;prsc
8;compra de tinta acrilica fosca 16l metalex  01 unidade;254.00;50.00;248.54;2.19;2016;
2;aquisicao de 10 protetores faciais face shild incolor tipo bolha para distribuicao aos terceirizados que prestam servicos na prm blumenau autorizado pelo chefe da dicgcprsc;390.00;93.80;381.85;2.13;2020;prsc
2;para atender ao protocolo de prevencao ao covid19 no atendimento ao publico;390.00;93.80;381.85;2.13;2020;prsp
2;para controle de acesso as pessoas atraves da afericao de temperatura devido a covid19;389.90;93.80;381.85;2.11;2020;prba
5;compra para enfermagem;350.00;75.55;343.00;2.04;2020;pgr
5;compra efetuada em razao da empresa vencedora da licitacao nao ter entregue os frascos de cola para atender as necessidades desta prrj;350.00;75.55;343.00;2.04;2018;
12;aquisicao de tomada de sobrepor para uso na prm;189.05;31.00;185.55;1.89;2017;
2;acrilico semibrilho e colorante;389.00;93.80;381.85;1.87;2016;
1;coffee break para audiencia publica;136.86;11.60;134.35;1.87;2020;prro
5;compra de material farmacologico diverso para posto medico da prrj;348.59;75.55;343.00;1.63;2016;
13;copias de chaves necessarias;234.00;40.00;230.50;1.52;2019;prrs
5;compra de material farmacologico diverso para posto medico da prrj;348.00;75.55;343.00;1.46;2016;
4;necessidade de manutencao da bateria e autorizacao da secretaria estadual;360.00;67.26;355.00;1.41;2021;prro
16;p manutencao em bebedouros da prsc;334.61;66.02;330.00;1.40;2019;prsc
12;kit fixador universal  40 unidades;188.00;31.00;185.55;1.32;2016;
8;"uma lata de tinta acrilica de 18kg palha
";251.36;50.00;248.54;1.13;2016;
6;of circular n 432020caprsc de 27042020;400.29;82.80;396.03;1.08;2020;prsc
4;aquisicao emergencial de pequena monta;358.80;67.26;355.00;1.07;2019;prmt
5;compra emergencial para enfermagem;346.50;75.55;343.00;1.02;2019;pgr
6;aquisicao de pen drive pra atender as necessidades desta prrj;400.00;82.80;396.03;1.00;2020;prrj
3;lona em impressao digital 3x3;403.25;74.90;399.45;0.95;2016;
6;materiais eletricos para atender a inauguracao da prmnasao goncalo;399.20;82.80;396.03;0.80;2017;
6;a empresa morada responsavel pelo contrato de copeiragem da prrj nao entregou os materiais para o mes de janeiro2019;399.00;82.80;396.03;0.75;2019;prrj
1;combustivel para deslocamento em barco cedido na zona rural do municipio de anajas;135.28;11.60;134.35;0.69;2020;prpa
6;materiais de limpeza nao fornecidos pela empresa contratada;398.50;82.80;396.03;0.62;2018;
10;compra de quadro de cortica madeira 60 x 90 cm  01 unidade;182.88;34.55;181.78;0.61;2016;
8;servico de remocao de entulho;250.00;50.00;248.54;0.59;2016;
8;ref aos servicos de o4quatro aberturas de portas;250.00;50.00;248.54;0.59;2016;
15;considerando a ocorrencia de avaria no vao de blindex e a necessidade da manutencao em todas as ferragens que fixam sua estrutura na recepcao deste prediosolicito seja contratado o servico de reparo imediato tendo em vista o risco a seguracao dos que transitam pelo referido edificio;270.00;63.63;268.50;0.56;2020;prrj
15;"considerando a necessidade urgencia e pertinencia da aquisicao de
insufilme para a porta nova de vidro da prmvilhena";270.00;63.63;268.50;0.56;2018;
15;colocacao de nova porta de vidro temperado para uma das cabines do banheiro masculino que estilhacou no mes de marco;270.00;63.63;268.50;0.56;2019;prrj
1;"aquisicao de servicos graficos
cartao de apresentacao
procuradora regional da republica 4 regiao
carla verissimo";135.00;11.60;134.35;0.48;2018;
1;diligencia externa com uso de barco a gasolina em trajeto na regiao de sao francisco do guapore;134.97;11.60;134.35;0.46;2018;
17;considerando que a procuradoria nao conta com rede eletrica estabilizada;416.00;90.00;415.15;0.20;2018;
15;solicitado pela deasc  recuperacao de eletrocalhas;269.00;63.63;268.50;0.19;2018;
6;pen drive atender ao gabinete de procurador e demais itens de limpeza para suprir a necessidade deste orgao em razao da empresa contratada nao estar fornecendo;396.75;82.80;396.03;0.18;2018;
3;contratacao de servicos de impermeabilizacao na coberta de souza;400.00;74.90;399.45;0.14;2019;prpb
3;"revelase imprescindivel devido aos graves problemas de seguranca enfrentados pelo mpfro no exercicio de suas atividades institucionais inclusive com situacoes de procuradores ameacados de morte
";400.00;74.90;399.45;0.14;2018;
3;elaboracao de adesivos para campanha a pedido do dr marco otavio almeida mazzoni;400.00;74.90;399.45;0.14;2018;
10;compra de quadro de cortica madeira 60 x 90 cm  01 unidade;182.00;34.55;181.78;0.12;2016;
